id,SM,VelDisp,SFR,GM,Tot_Mass,SM_sh,Metal,SF_Metal,NSF_Metal,SF_O,SF_Fe,SF_N,SF_C,SF_H,NSF_O,NSF_H,Stars_O,Stars_N,Stars_C,Stars_Fe,Stars_H,x,y,z,SubGrpNum,Vel,Mass_sh,grpid,u,g,r,i,zmag,Y,J,H,K,M_dot,ellip,Kappacorot,ENV,d_long,d_per,d_tot,xslice,yslice
2,73399960000.0,143.42834,0.0,0.0,194394128000.0,73412665000.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010770552,0.0009124048,0.0030714818,0.0008335312,0.7045618,11.0045,81.2357,54.7311,19,1112.261772246084,195955081000.0,27000000000004,-18.90722,-20.58092,-21.373377,-21.715055,-22.04008,-22.27546,-22.373243,-22.587181,-22.31224,1.395763e-05,0.6911443034558877,0.7215131386113822,groups,,,,-35.6644,9.5186
13632,72288838000.0,135.42879,0.0,0.0,207612297000.0,72376558000.0,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011140643,0.000938383,0.003243743,0.0009247146,0.7022491,17.9992,79.9481,53.406,8,1492.4680901111421,209392550000.0,27000000000001,-18.893574,-20.596214,-21.397463,-21.740038,-22.071346,-22.318512,-22.422363,-22.639835,-22.368948,3.047167e-07,0.694900685793425,0.5640180656728212,groups,,,,-28.6406,9.049
23302,45890937000.0,120.106865,0.0,0.0,156734407000.0,46032544000.0,0.0334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014745912,0.0018125899,0.005113817,0.0014400396,0.67728204,11.1793,80.5905,54.7433,24,845.4032321915975,176722215000.0,27000000000004,-18.45584,-20.204325,-21.027872,-21.377316,-21.723907,-22.008345,-22.136868,-22.363794,-22.116796,3.5067231e-09,0.7511655065110309,0.49904230955020845,groups,,,,-35.4507,9.967
24478,25318631400.0,85.41016,0.0,0.0,119573864000.0,25326096400.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732704,0.0005297423,0.0026060806,0.0007528764,0.7185696,17.9053,79.8287,53.3584,32,541.8015088572566,120587805000.0,27000000000001,-18.011415,-19.609924,-20.364689,-20.695051,-20.99422,-21.188225,-21.264757,-21.464941,-21.173935,1.3833667e-08,0.5691066206194852,0.6284541895838563,groups,,,,-28.7283,9.104
26264,36624663000.0,114.954056,0.0,0.0,100127212000.0,36627849000.0,0.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014658106,0.001813324,0.0048654918,0.0013333722,0.6787285,18.2082,79.9072,53.8781,30,1274.484895948163,100570669000.0,27000000000001,-17.882116,-19.654703,-20.494904,-20.852001,-21.205654,-21.490925,-21.617289,-21.844654,-21.59427,1.2024394e-07,0.7304773183967042,0.6290952302884039,groups,,,,-28.4176,9.4018
27474,27707922400.0,93.59083,0.0,0.0,118434169000.0,27746691100.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008439818,0.000630898,0.0025883773,0.00057706167,0.7148853,11.2666,80.9562,55.1027,37,297.0462926885303,121221784000.0,27000000000004,-17.88634,-19.532106,-20.310762,-20.651312,-20.966654,-21.177755,-21.260424,-21.469604,-21.185755,2.7744674e-08,0.5481111601903461,0.7981582999274304,groups,,,,-35.3765,9.9629
28851,30818492400.0,105.964584,0.0,0.0,97927610000.0,30823675900.0,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013540718,0.0014914309,0.004643405,0.0012724312,0.685452,17.8327,79.9597,53.2424,37,987.7114330612965,98945122000.0,27000000000001,-17.999907,-19.717684,-20.529078,-20.877296,-21.216864,-21.483212,-21.602186,-21.825844,-21.572077,6.4323875e-09,0.719079533484354,0.5013091418943223,groups,,,,-28.8116,8.9342
29818,24412020700.0,82.933014,0.11599374,560910140.0,121419252000.0,25598025700.0,0.0247,0.081173934,0.08617193,0.029138064,0.010234782,0.0048732855,0.012517369,0.5716993,0.031387087,0.55786234,0.010859672,0.0011443314,0.004045482,0.0013453955,0.69757617,12.1092,80.6521,54.8788,34,500.22026398377744,178652856000.0,27000000000004,-18.382158,-19.91179,-20.644505,-20.960505,-21.267893,-21.511696,-21.617805,-21.825817,-21.567638,3.0489728e-06,0.4119537751523348,0.6602735743287398,groups,,,,-34.523,9.9645
30903,20266199000.0,92.59819,0.0,0.0,201786556000.0,21133815800.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006108057,0.00038852813,0.0019196125,0.00061590335,0.7260962,18.6819,79.6798,52.4178,20,717.4503031569503,304661725000.0,27000000000001,-17.95146,-19.484425,-20.209341,-20.532597,-20.81192,-20.977583,-21.041628,-21.230227,-20.934408,1.5462684e-08,0.4666604005798469,0.6572753732548569,groups,,,,-27.9682,8.4899
32367,19582564400.0,79.88064,0.26743457,565139840.0,111736807000.0,20385673200.0,0.0225,0.08730152,0.052324846,0.032733932,0.009199661,0.00545633,0.013401134,0.55679953,0.01745457,0.6423606,0.010007352,0.00096268096,0.0036811451,0.0012032558,0.7030028,18.7949,80.1328,52.6206,34,601.8182605654301,167118373000.0,27000000000001,-18.55389,-19.911715,-20.56395,-20.857983,-21.149288,-21.37554,-21.471954,-21.673256,-21.41423,6.201081e-08,0.4930519258536118,0.5356579809092032,groups,,,,-27.8777,8.3115
33116,13551981600.0,78.17943,0.0,0.0,111239266000.0,13611606000.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009438136,0.00089751306,0.0035661089,0.0012201158,0.7056441,18.0641,80.0804,52.9228,50,1065.1915320729884,128271868000.0,27000000000001,-17.560324,-19.146109,-19.874939,-20.193068,-20.491592,-20.712511,-20.806223,-21.010014,-20.741747,2.6682833e-12,0.5501053578346641,0.44863476391267576,groups,,,,-28.5961,8.6079
33641,13899153400.0,74.669914,0.0,0.0,116453351000.0,13998310400.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009797125,0.00093405583,0.0036973045,0.0011979252,0.70406073,12.3551,80.1535,55.2319,40,190.44721217439755,146530746000.0,27000000000004,-17.304909,-18.927345,-19.699883,-20.036684,-20.348236,-20.57213,-20.667805,-20.876116,-20.6048,4.8886077e-12,0.5077194235978415,0.5634185114081879,groups,,,,-34.2386,10.5497
34157,31275702300.0,97.102745,0.0,0.0,81418478000.0,31275702300.0,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011133879,0.001047747,0.003884547,0.0011682451,0.69871867,17.9873,79.8345,53.6222,38,1056.2688459857177,81459790000.0,27000000000001,-17.947031,-19.645857,-20.449457,-20.795414,-21.126877,-21.37382,-21.478662,-21.696783,-21.429468,1.8386798e-08,0.6658926782183163,0.610083531964608,groups,,,,-28.6401,9.2833
35658,23483746300.0,85.03915,0.0,0.0,115334603000.0,24215908400.0,0.0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010075142,0.00094600767,0.0036599243,0.0011494776,0.7033359,17.2249,79.5709,52.4698,35,437.31580050919723,137546121000.0,27000000000001,-17.921192,-19.572487,-20.349825,-20.68542,-21.001545,-21.233044,-21.332476,-21.54296,-21.272873,8.6221335e-13,0.6703702355035686,0.41513491039823003,groups,,,,-29.4142,8.6911
36469,11182698500.0,70.46856,0.0,0.0,110304854000.0,11332687900.0,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009498725,0.00088441005,0.0035640127,0.0010787576,0.7057037,16.0697,78.5676,53.1401,48,1006.6072657695254,145656971000.0,27000000000001,-17.187803,-18.804523,-19.568544,-19.899973,-20.206915,-20.426046,-20.519947,-20.725555,-20.450222,7.440443e-13,0.29289056153006987,0.7875942977220831,groups,,,,-30.4892,9.9396
37177,22967476200.0,87.33332,0.0,0.0,100537541000.0,22971785200.0,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037923,0.0009967098,0.0038097166,0.00118591,0.70131755,18.3309,80.4873,53.2191,43,715.3332265455031,101279834000.0,27000000000001,-17.778784,-19.44359,-20.23058,-20.570898,-20.892925,-21.1288,-21.2295,-21.443514,-21.174274,8.475135e-11,0.6243922904013368,0.48028791150086625,groups,,,,-28.3469,8.5192
38548,8757638100.0,69.97633,0.12788917,260886368.0,93123052000.0,8815414300.0,0.0206,0.07764662,0.06369973,0.028017066,0.009512422,0.004793934,0.011822233,0.57705504,0.02261572,0.60864514,0.009084545,0.00086514925,0.0034846026,0.0011949802,0.70702785,11.796,81.11,53.2544,47,720.9164956844863,143802319000.0,27000000000004,-17.342196,-18.702896,-19.400799,-19.717817,-20.02389,-20.247568,-20.341675,-20.545988,-20.27869,3.0141669e-06,0.5154640213720831,0.49767676795744964,groups,,,,-34.9045,8.5048
38952,18503469100.0,84.234856,0.0,0.0,60415156000.0,18503469100.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077280267,0.00051455834,0.0024817758,0.0006090023,0.71866196,18.174,79.9376,53.5587,54,908.0525177543423,60486636000.0,27000000000001,-17.571915,-19.195171,-19.960503,-20.29527,-20.60148,-20.800898,-20.87838,-21.08244,-20.792393,3.7207606e-08,0.22041216460291813,0.8179607194091582,groups,,,,-28.4616,9.1547
40905,12835824600.0,64.85438,0.0,0.0,84676116000.0,13129324500.0,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085074175,0.0007139118,0.0031375492,0.00097390905,0.7117603,10.1884,81.2395,56.0643,51,470.5299372781715,105266225000.0,27000000000004,-17.514826,-19.104641,-19.848288,-20.171204,-20.467205,-20.670511,-20.756208,-20.955694,-20.674397,1.9902628e-12,0.4961858544746177,0.6120790401833467,groups,,,,-36.4451,10.5165
41635,8436896800.0,63.137074,0.07042402,254081680.0,91913257000.0,8526979600.0,0.0197,0.07293081,0.061597347,0.025539866,0.00993187,0.0041772826,0.011690336,0.5907567,0.020441609,0.61599135,0.008786582,0.00078794896,0.003339061,0.0010814718,0.7089901,10.1772,79.5513,54.8538,49,490.2536652081247,142229176000.0,27000000000004,-17.490473,-18.929373,-19.612896,-19.91365,-20.200602,-20.411888,-20.500965,-20.697523,-20.423397,8.920858e-09,0.2552772444825183,0.7565318006659476,groups,,,,-36.385,10.8319
42234,20780314600.0,85.687485,0.6921341,1692859260.0,166308872000.0,21211105300.0,0.025,0.05864367,0.03680326,0.023169596,0.004849919,0.0035576385,0.009133033,0.6192338,0.014641523,0.66901803,0.011027871,0.001146777,0.0040566437,0.0013722933,0.6969091,9.4876,81.9689,55.6423,28,1417.9014422730515,268015288000.0,27000000000004,-18.87626,-20.047596,-20.632069,-20.91141,-21.202269,-21.437435,-21.536888,-21.740013,-21.490522,0.004452601,0.49902776137904437,0.5447829336478218,groups,,,,-37.1992,9.7486
43262,21991327700.0,94.21081,0.0,0.0,59976516000.0,21991327700.0,0.0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012879548,0.001315118,0.004452937,0.0011841321,0.68959,15.4625,78.1799,52.6636,53,653.9783778918077,60002570000.0,27000000000001,-17.51376,-19.235567,-20.04978,-20.397968,-20.736252,-20.997583,-21.111252,-21.33238,-21.07184,1.6173859e-08,0.657307488488343,0.6708297528966181,groups,,,,-31.0837,9.907
44049,15288461300.0,66.76279,0.0,0.0,65004659000.0,15863346200.0,0.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088935355,0.0007685744,0.003241983,0.0009833385,0.709919,18.7586,80.1575,53.777,57,541.4617368752847,77097255000.0,27000000000001,-17.448273,-19.070366,-19.837255,-20.172167,-20.480532,-20.694351,-20.784378,-20.990725,-20.713867,0.0,0.5095261653397039,0.5517905627159685,groups,,,,-27.886,9.1216
44842,15665563600.0,67.92568,0.0,0.0,90036257000.0,15773827100.0,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097568575,0.0009095315,0.0035593526,0.0010645312,0.7050441,10.7633,81.5645,55.4975,48,1185.8626606820876,95722283000.0,27000000000004,-17.504768,-19.12652,-19.89545,-20.229197,-20.538694,-20.761736,-20.857468,-21.064535,-20.791164,1.6901093e-12,0.5116438400058869,0.5264780564366858,groups,,,,-35.9055,9.8505
45652,5356416000.0,56.27165,0.0,0.0,80851739000.0,5451217900.0,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007843697,0.0006234851,0.0029483738,0.0008847601,0.7147888,12.1428,81.6955,54.8837,44,1379.8411593368273,177490985000.0,27000000000004,-17.187132,-18.692541,-19.353416,-19.633926,-19.88988,-20.072325,-20.150745,-20.339588,-20.065645,1.0423977e-13,0.34783602960878257,0.733454827715363,groups,,,,-34.5525,9.2377
46047,5197140000.0,59.539932,0.0,0.0,84037255000.0,5225724400.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008527497,0.0008010438,0.00330052,0.0011398817,0.70974284,17.5099,81.4124,54.1516,0,790.90213522281,169504014000.0,27000000004954,-16.418192,-18.027704,-18.784006,-19.110739,-19.41311,-19.628855,-19.720133,-19.92295,-19.64637,2.7510526e-14,0.30811958797488237,0.7293541798391254,filament,5.4227,0.2109,1.9319,-29.1984,8.5884
46460,6655713800.0,56.096058,0.24502386,355081664.0,83165381000.0,6829971500.0,0.0182,0.059477698,0.056510866,0.022758855,0.0054764315,0.003464628,0.009935471,0.6165175,0.021722624,0.62260205,0.008113919,0.0006996377,0.0031075815,0.0010139915,0.71259636,15.4424,77.8282,53.5429,47,625.7228569822266,179211534000.0,27000000000001,-17.710884,-18.89975,-19.48733,-19.763205,-20.035494,-20.236279,-20.318913,-20.5101,-20.244373,3.3756016e-09,0.5516283910886771,0.6169346705808858,groups,,,,-31.0603,10.781
47025,16249038800.0,79.77867,0.0,0.0,88767980000.0,16252203000.0,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106427055,0.0010948417,0.0039734845,0.0012646134,0.69885945,10.9453,81.6559,55.1558,50,617.5715039572341,91529175000.0,27000000000004,-17.368023,-19.044283,-19.837008,-20.178392,-20.50357,-20.746569,-20.851238,-21.066565,-20.799843,2.342526e-10,0.3436066530002926,0.7254966086354389,groups,,,,-35.7381,9.5318
47680,5144922600.0,64.14476,0.24698445,1212704510.0,95329059000.0,5200480800.0,0.0176,0.046765596,0.03154308,0.019114077,0.0035093033,0.0024346206,0.007686869,0.64744276,0.0130945705,0.68262595,0.007896855,0.0006662359,0.0030216805,0.0009990295,0.7140566,8.8785,81.6925,55.5851,42,1286.2799073296605,178844877000.0,27000000000004,-17.679478,-18.736715,-19.245226,-19.50031,-19.755665,-19.941248,-20.01391,-20.196007,-19.926691,1.1632814e-09,0.6678038503588978,0.4002390303798746,groups,,,,-37.7918,9.9375
48093,4012383230.0,53.894814,0.23861396,1179972990.0,87735984000.0,4050803200.0,0.0176,0.034388576,0.0037087875,0.013641829,0.0028435087,0.0018627662,0.0056039672,0.67430913,0.0015657081,0.74391395,0.00786632,0.0006743858,0.0030260528,0.0009989672,0.7136177,19.4187,79.3985,53.4081,39,1349.1060466101246,243383599000.0,27000000000001,-17.559357,-18.574762,-19.06706,-19.312023,-19.55866,-19.740566,-19.811275,-19.991354,-19.717657,5.3131485e-11,0.5076966777984557,0.7173196226205432,groups,,,,-27.1908,9.3483
48442,15053407200.0,81.03127,0.0,0.0,67910795000.0,15053407200.0,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008435783,0.0006227126,0.0027080087,0.0006161001,0.71443266,17.9778,79.7043,53.1558,58,1592.082127278615,68325372000.0,27000000000001,-17.200705,-18.86085,-19.644135,-19.985804,-20.304443,-20.51876,-20.602304,-20.813429,-20.530048,2.6140756e-09,0.5527105746153014,0.5899939431175548,groups,,,,-28.6535,9.042
48897,9110386700.0,58.40294,0.0,0.0,66883166000.0,9275373600.0,0.0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007992459,0.0006529195,0.0030302098,0.0009515186,0.71369696,11.8801,81.3615,53.3842,57,1029.513962994189,99051504000.0,27000000000004,-17.366695,-18.92591,-19.64343,-19.9509,-20.233524,-20.430502,-20.5138,-20.70817,-20.424898,0.0,0.47922842451776204,0.6177856125000536,groups,,,,-34.8325,8.4168
49479,3939097600.0,57.943577,0.064871535,128649520.0,88773362000.0,3966425860.0,0.017,0.07729241,0.056094714,0.029033706,0.008184521,0.0048857685,0.011653966,0.578834,0.020420974,0.6256609,0.0075812386,0.0006642775,0.0029675483,0.0010264041,0.7150823,17.0555,81.1037,53.2626,1,238.03617109590718,131941196000.0,27000000001162,-16.809969,-18.067945,-18.690847,-18.983377,-19.258427,-19.449917,-19.527594,-19.715857,-19.440285,0.00049111096,0.5611248355077378,0.6309216453618287,filament,4.7911,0.0446,1.9319,-29.6558,8.1971
49829,2796273920.0,51.52238,0.19767572,348223776.0,64300851000.0,2832483330.0,0.0169,0.04825564,0.049256384,0.01967123,0.0035128722,0.0024997464,0.008141534,0.6432887,0.020543432,0.6432812,0.0076991543,0.0005932321,0.0029179833,0.00090049644,0.7156794,15.0187,77.1438,51.9335,68,690.9734075925064,127754166000.0,27000000000001,-17.364155,-18.343916,-18.81072,-19.048435,-19.2914,-19.468311,-19.537458,-19.714027,-19.445276,4.5207468e-10,0.3703844467780908,0.5455206925331963,groups,,,,-31.4825,10.1361
50129,9248644100.0,58.962685,0.0,0.0,79741321000.0,9425545200.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076835915,0.0006172808,0.0027956513,0.0008597106,0.71633995,17.2432,79.0034,53.966,61,1209.4069827812307,101504868000.0,27000000000001,-17.174246,-18.728622,-19.460447,-19.781752,-20.067978,-20.25467,-20.332043,-20.525497,-20.23865,1.0057421e-13,0.3567741767674567,0.7128980122197492,groups,,,,-29.3236,10.1537
50759,31564300300.0,110.140656,2.389063,5070368800.0,199094567000.0,31564300300.0,0.0257,0.039905336,0.014332572,0.016471455,0.002816799,0.0023623551,0.0059590163,0.6625252,0.0061148326,0.7202707,0.011192666,0.0012155334,0.004179528,0.0015284498,0.6952592,9.1592,82.0356,56.125,27,1394.3412423076354,199680295000.0,27000000000004,-19.771704,-20.627327,-21.08081,-21.33152,-21.615501,-21.848639,-21.942717,-22.141117,-21.893742,5.474094e-06,0.6944729047516871,0.32726373224035143,groups,,,,-37.5187,10.0663
51530,6244685800.0,58.636925,0.0,0.0,82011472000.0,6300629500.0,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007841063,0.0006847131,0.0030581201,0.0010262214,0.7139824,16.3573,79.6419,52.9665,66,932.9137821899728,107935097000.0,27000000000001,-16.591702,-18.15849,-18.903885,-19.23234,-19.525183,-19.71955,-19.80006,-19.997381,-19.713837,1.0471372e-12,0.24666485335497235,0.8037342132698788,groups,,,,-30.2716,9.0484
51988,6506705400.0,54.914684,0.27425945,335279104.0,65012257000.0,6712521200.0,0.0179,0.062297657,0.061760005,0.023976354,0.005501788,0.0035811423,0.010686222,0.61049795,0.023805039,0.6127623,0.008147864,0.000667107,0.0030463825,0.0009138595,0.7133618,12.2815,82.1571,53.7729,58,739.982981223217,114619179000.0,27000000000004,-17.980831,-19.130709,-19.686666,-19.947178,-20.202236,-20.389189,-20.467352,-20.65212,-20.386137,0.0001371477,0.4209956718903677,0.5906591582556991,groups,,,,-34.4702,8.1145
52523,10966565900.0,60.292408,0.1334417,228838032.0,81804419000.0,11015049200.0,0.0208,0.095045224,0.0,0.037046116,0.007832991,0.0062729223,0.014512429,0.5363485,0.0,0.0,0.009297341,0.0008614761,0.0035005305,0.0011428891,0.706637,18.2763,79.6416,53.2956,60,1813.6036639795366,96076734000.0,27000000000001,-17.794575,-19.154936,-19.81444,-20.115032,-20.407127,-20.62487,-20.716146,-20.915796,-20.651543,4.808729e-12,0.5965107735349353,0.42526265379051986,groups,,,,-28.3484,9.1674
53228,4268648960.0,57.200054,0.0,0.0,79065924000.0,4354360800.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007506374,0.0006365628,0.0028918476,0.00094241305,0.7158498,12.493,80.4536,54.1979,59,1481.076973016595,118074827000.0,27000000000004,-16.366886,-17.915545,-18.645897,-18.964186,-19.248968,-19.44064,-19.520683,-19.713652,-19.42792,2.1162739e-14,0.26843670300932354,0.8136642930289104,groups,,,,-34.1453,9.5941
53604,5765827100.0,55.9728,0.6092607,4584447500.0,75006534000.0,5873063400.0,0.0167,0.029002378,0.0063284775,0.012253217,0.002018537,0.0012827303,0.0048598526,0.688209,0.0028627624,0.73842764,0.0076101883,0.0005974619,0.0028489935,0.000899577,0.71614873,15.2319,79.7779,53.3232,0,699.775231770888,147457704000.0,27000000006261,-18.477505,-19.335611,-19.715326,-19.919842,-20.132338,-20.285828,-20.339418,-20.501358,-20.219175,1.14601335e-10,0.5284710802389518,0.5033286646715462,filament,1.2318,0.1027,2.7675,-31.3938,9.2761
54095,8769028100.0,63.943092,0.0,0.0,65931018000.0,8777757700.0,0.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00832421,0.0007087451,0.0030954625,0.0009444338,0.71251273,10.8882,81.1324,55.2424,64,627.5057768658389,67234689000.0,27000000000004,-16.945526,-18.532858,-19.284588,-19.614128,-19.91207,-20.113607,-20.197983,-20.398302,-20.11665,1.2802164e-12,0.5194821328339114,0.58013834332506,groups,,,,-35.7612,9.9626
54528,15000535000.0,71.58216,0.0,0.0,72162525000.0,15024617500.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009551325,0.00086770416,0.003495889,0.0010546959,0.70620334,11.1871,80.7798,55.0237,54,514.7117518572895,74033471000.0,27000000000004,-17.458143,-19.084604,-19.853088,-20.18652,-20.496506,-20.7175,-20.811731,-21.019072,-20.744013,1.02798374e-10,0.45645547046125,0.6292532948386824,groups,,,,-35.4472,10.0345
55308,7901290500.0,59.125683,0.0,0.0,66061873000.0,8036809700.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008564914,0.00075872825,0.0032074726,0.0010471923,0.71085465,17.6119,79.2236,54.0097,71,908.1522793562763,86364291000.0,27000000000001,-16.949322,-18.531347,-19.277117,-19.599972,-19.893429,-20.100018,-20.187855,-20.385988,-20.107384,2.277678e-12,0.5311011255799266,0.5020454915835273,groups,,,,-28.9679,10.0089
55734,3444192510.0,43.143986,0.21228366,831121660.0,57278128000.0,3490545660.0,0.0154,0.039540824,0.03488564,0.016596334,0.0026199585,0.001868579,0.0066283094,0.66364527,0.014657245,0.6743237,0.0070882617,0.0005217484,0.0026687179,0.0007865116,0.71905184,16.7779,79.08,54.6961,80,1117.0002797671987,87043654000.0,27000000000001,-17.794703,-18.82338,-19.255009,-19.470901,-19.685213,-19.839775,-19.897167,-20.061842,-19.785643,6.2820376e-13,0.23118806897989164,0.6986638285054705,groups,,,,-29.7739,10.6493
56192,7259525600.0,64.31809,0.0,0.0,68221977000.0,7276591600.0,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008482586,0.0007434509,0.003201315,0.0009959167,0.7112482,11.3533,80.76,54.3315,65,1200.7721994616631,77326926000.0,27000000000004,-16.673668,-18.265924,-19.022512,-19.35446,-19.654993,-19.85893,-19.943993,-20.145746,-19.864489,2.341609e-13,0.19719350629513177,0.7899207459408654,groups,,,,-35.2977,9.5444
56544,10555963400.0,69.75375,0.0,0.0,48890175000.0,10555963400.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162944,0.0009898174,0.003889554,0.0012091813,0.7017189,10.694,81.0894,54.9251,69,1590.5565063838505,48939872000.0,27000000000004,-16.924183,-18.5806,-19.365726,-19.70653,-20.027178,-20.260199,-20.35967,-20.573032,-20.30385,4.6191e-12,0.4782612093820492,0.6212831345641237,groups,,,,-35.9604,9.7778
56966,24500727800.0,87.5603,0.0,0.0,101527863000.0,24513490900.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103990575,0.000997015,0.003806401,0.0011967598,0.70115924,18.3308,80.0034,53.6336,40,1562.1485204678843,101882257000.0,27000000000001,-17.974213,-19.634417,-20.41442,-20.74861,-21.067213,-21.306185,-21.409288,-21.621243,-21.352034,7.905518e-09,0.4877024894751435,0.6568607745946149,groups,,,,-28.3073,9.1528
57962,15569965100.0,71.5999,0.0,0.0,54379237000.0,15569965100.0,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010478827,0.00096455624,0.003874424,0.0011328622,0.7012525,15.6576,78.3119,52.9378,63,697.2562746221794,54425838000.0,27000000000001,-17.566603,-19.210855,-19.982971,-20.313456,-20.62719,-20.861216,-20.962244,-21.17152,-20.899464,8.9773317e-10,0.2408712780545803,0.6879243720884651,groups,,,,-30.8901,9.9986
59098,9521174500.0,65.46128,0.0,0.0,87294837000.0,9534735400.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008737948,0.00080084836,0.003343308,0.0011263776,0.70932025,15.9474,78.2303,52.6923,62,747.6713432384579,95339512000.0,27000000000001,-17.028702,-18.630539,-19.388426,-19.71859,-20.02045,-20.231947,-20.321619,-20.524199,-20.24754,5.685004e-13,0.4962157662977119,0.5415222433405895,groups,,,,-30.6022,9.8629
59535,2723581180.0,52.060207,0.0,0.0,81699430000.0,2767150080.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005983617,0.00044912435,0.0023739669,0.0007277229,0.7238304,15.5038,77.3459,53.054,56,861.5260805686617,168412496000.0,27000000000001,-15.923416,-17.426886,-18.138008,-18.453627,-18.723421,-18.885872,-18.950464,-19.13298,-18.835617,1.2941724e-13,0.5129530985367867,0.6624219758348139,groups,,,,-30.9822,10.7651
60284,3498993410.0,41.565826,0.7653966,3041152260.0,49489195000.0,3631206140.0,0.0126,0.02287681,0.01201874,0.010323264,0.0012170235,0.0007735048,0.0039012907,0.70299995,0.005508588,0.7264741,0.005973337,0.00037402587,0.0021911256,0.0006193984,0.7255069,17.785,78.8098,53.9371,67,1134.3692630708927,112110379000.0,27000000000001,-18.637554,-19.389896,-19.664824,-19.822493,-19.986347,-20.095491,-20.12346,-20.258957,-19.960974,8.6010116e-13,0.355763516495055,0.6699183783346596,groups,,,,-28.772,10.2354
60682,8423742000.0,58.719803,0.0,0.0,58876764000.0,8519512600.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008734415,0.00078679365,0.0033236067,0.0010954237,0.7095266,18.1863,81.1316,52.8689,75,876.3612982098194,67727155000.0,27000000000001,-17.00401,-18.595411,-19.344172,-19.66879,-19.966593,-20.175186,-20.263718,-20.464197,-20.185375,0.0,0.44103231913752683,0.662429496373651,groups,,,,-28.5391,7.8283
61244,1903144580.0,45.69997,0.0,0.0,71106388000.0,1924322940.0,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007300677,0.0006254607,0.0029288654,0.0009549353,0.71588653,11.0118,81.4105,55.3656,66,1150.540579466887,112259391000.0,27000000000004,-15.458837,-17.010319,-17.743633,-18.060051,-18.346695,-18.545498,-18.626825,-18.82045,-18.53327,8.0348495e-14,0.19125477483673736,0.8279131336309207,groups,,,,-35.6516,9.8488
