id,xslice,yslice
19275868,30.811145473094626,51.475743868311774
19877258,-11.477001717438771,37.55219326399094
20717361,-37.687080631357496,-18.03273257191766
19591808,23.454632641424233,43.14470212900498
14694741,15.481493235726985,27.260753894701544
61976073,19.51882104905262,-16.60639758047969
62953290,35.70448883065945,-29.70177434592689
25120413,33.314314316797706,57.087454585134964
19485633,41.34675123339181,3.528617552406569
27264785,42.932287329916676,15.089056891040656
56132822,-38.0805047925166,30.7439179678422
27074928,-37.804169547477024,-18.129252374907082
17254875,-2.74134949511113,11.184084459808252
14589544,46.778571026020046,36.65462257554444
64692534,-16.27373006445114,-14.20046275912173
20768804,-22.962907412229768,45.62023833369125
25884016,-31.800374369814122,32.41554588921749
24621209,18.866173826483667,-17.27202691325867
27284792,-7.846507856952737,19.44077465792097
54436685,42.9046395025533,15.191378818423576
61971814,18.862411501133156,-17.199198872061594
20304458,15.127768689376419,-14.613628995293617
49801395,40.50797945103639,9.383226045153743
51196697,60.8736298720748,50.046501917571604
53813279,57.649465457500796,16.137757352208574
27051943,36.46333887929483,51.495950987850215
53179097,-5.331443391037326,-12.202004941719943
53221949,39.030700746655086,-24.34083326294266
15273270,26.757652345377412,23.078204332697553
26153382,-29.01368695158655,27.582287621428478
51871456,41.302144436650124,3.5559563226002195
54417980,43.04603889661364,12.293431758193186
14882413,-22.081557118285573,-9.679447814935374
51274883,25.610110340042148,-15.566433853214082
61598241,32.00077563278239,11.501486153430072
49644695,-25.500543692950497,33.655480566878445
49645136,-22.926751148719628,34.209080479289874
49649855,-25.59657162275984,33.48721419638616
28436526,-34.83944504182591,16.791680766619585
49799517,40.507638303384404,9.275925519808123
63886916,33.60815995177149,56.94592297904449
24622993,18.745132282513477,-17.318712530196198
50540124,53.88186137454446,15.900152769339474
12701356,52.082391090226935,0.07680134255419802
61977355,18.651534623432504,-17.295359503054982
51878683,-29.80401067731241,45.29904797777755
51184801,30.75708760973149,51.2797795962307
27632859,46.76510213222039,36.64294365389999
22101430,9.68594875045481,19.05479672565802
60886955,31.634282250498273,11.28631706801428
52520088,66.45160453631264,54.28472030984471
49680978,-25.521668888888364,33.60327589637674
25506524,39.60259560562568,-34.86225534623196
27389951,38.614313614851746,7.48221122145226
51935744,34.156570338288475,35.81013409869756
54461932,31.646984953525966,61.50273602189621
51182607,30.66771314072407,51.46392485784064
54395194,35.95589176712369,-31.471156106595274
26760205,-25.490235159369025,28.650617153283964
56102786,-35.55986699127795,29.67824627831977
50513801,40.577356538121684,-15.475482740574055
62021353,32.16490398785002,-14.410586784015706
